,geo,time,life_expectancy_at_birth_with_projections
43298,sdn,1911,31.49
43299,sdn,1912,31.49
43300,sdn,1913,31.49
43301,sdn,1914,31.49
43302,sdn,1915,31.5
43303,sdn,1916,31.5
43304,sdn,1917,31.5
43305,sdn,1918,12.18
43306,sdn,1919,31.5
43307,sdn,1920,31.51
43308,sdn,1921,31.51
43309,sdn,1922,31.51
43310,sdn,1923,31.51
43311,sdn,1924,31.51
43312,sdn,1925,31.52
43313,sdn,1926,31.52
43314,sdn,1927,31.52
43315,sdn,1928,31.52
43316,sdn,1929,31.53
43317,sdn,1930,31.53
43318,sdn,1931,31.53
43319,sdn,1932,31.53
43320,sdn,1933,31.53
43321,sdn,1934,31.54
43322,sdn,1935,31.54
43323,sdn,1936,31.54
43324,sdn,1937,31.54
43325,sdn,1938,31.54
43326,sdn,1939,31.55
43327,sdn,1940,31.55
43328,sdn,1941,32.76
43329,sdn,1942,33.97
43330,sdn,1943,35.18
43331,sdn,1944,36.39
43332,sdn,1945,37.6
43333,sdn,1946,38.81
43334,sdn,1947,40.02
43335,sdn,1948,41.23
43336,sdn,1949,42.44
43337,sdn,1950,43.65
43338,sdn,1951,43.94
43339,sdn,1952,44.52
43340,sdn,1953,45.08
43341,sdn,1954,45.62
43342,sdn,1955,46.14
43343,sdn,1956,46.64
43344,sdn,1957,47.12
43345,sdn,1958,47.59
43346,sdn,1959,48.04
43347,sdn,1960,48.48
43348,sdn,1961,48.91
43349,sdn,1962,49.34
43350,sdn,1963,49.75
43351,sdn,1964,50.16
43352,sdn,1965,50.58
43353,sdn,1966,50.99
43354,sdn,1967,51.4
43355,sdn,1968,51.81
43356,sdn,1969,52.2
43357,sdn,1970,52.58
43358,sdn,1971,53.38
43359,sdn,1972,53.45
43360,sdn,1973,53.42
43361,sdn,1974,53.48
43362,sdn,1975,53.56
43363,sdn,1976,53.97
43364,sdn,1977,54.42
43365,sdn,1978,54.57
43366,sdn,1979,54.79
43367,sdn,1980,54.94
43368,sdn,1981,55.48
43369,sdn,1982,55.77
43370,sdn,1983,49.81
43371,sdn,1984,50.26
43372,sdn,1985,50.56
43373,sdn,1986,56.68
43374,sdn,1987,56.9
43375,sdn,1988,57.5
43376,sdn,1989,58.01
43377,sdn,1990,58.59
43378,sdn,1991,59.17
43379,sdn,1992,59.63
43380,sdn,1993,59.87
43381,sdn,1994,60.81
43382,sdn,1995,61.21
43383,sdn,1996,61.54
43384,sdn,1997,61.7
43385,sdn,1998,62.12
43386,sdn,1999,62.83
43387,sdn,2000,63.35
43388,sdn,2001,63.81
43389,sdn,2002,63.99
43390,sdn,2003,64.25
43391,sdn,2004,64.27
43392,sdn,2005,65.67
43393,sdn,2006,66.09
43394,sdn,2007,66.52
43395,sdn,2008,66.96
43396,sdn,2009,67.28
43397,sdn,2010,67.69
43398,sdn,2011,68.0
43399,sdn,2012,68.42
43400,sdn,2013,68.71
43401,sdn,2014,69.1
43402,sdn,2015,69.61
43403,sdn,2016,69.84
43404,sdn,2017,70.3
43405,sdn,2018,70.54
43406,sdn,2019,70.77
43407,sdn,2020,71.01
43408,sdn,2021,71.25
43409,sdn,2022,71.49
43410,sdn,2023,71.73
43411,sdn,2024,71.97
43412,sdn,2025,72.2
43413,sdn,2026,72.43
43414,sdn,2027,72.66
43415,sdn,2028,72.88
43416,sdn,2029,73.1
43417,sdn,2030,73.32
43418,sdn,2031,73.53
43419,sdn,2032,73.73
43420,sdn,2033,73.94
43421,sdn,2034,74.14
43422,sdn,2035,74.33
43423,sdn,2036,74.53
43424,sdn,2037,74.72
43425,sdn,2038,74.91
43426,sdn,2039,75.1
43427,sdn,2040,75.28
43428,sdn,2041,75.46
43429,sdn,2042,75.64
43430,sdn,2043,75.82
43431,sdn,2044,75.99
43432,sdn,2045,76.16
43433,sdn,2046,76.33
43434,sdn,2047,76.49
43435,sdn,2048,76.66
43436,sdn,2049,76.82
43437,sdn,2050,76.99
43438,sdn,2051,77.15
43439,sdn,2052,77.31
43440,sdn,2053,77.46
43441,sdn,2054,77.62
43442,sdn,2055,77.77
43443,sdn,2056,77.92
43444,sdn,2057,78.07
43445,sdn,2058,78.22
43446,sdn,2059,78.37
43447,sdn,2060,78.52
43448,sdn,2061,78.67
43449,sdn,2062,78.81
43450,sdn,2063,78.96
43451,sdn,2064,79.11
43452,sdn,2065,79.26
43453,sdn,2066,79.4
43454,sdn,2067,79.55
43455,sdn,2068,79.69
43456,sdn,2069,79.84
43457,sdn,2070,79.99
43458,sdn,2071,80.13
43459,sdn,2072,80.27
43460,sdn,2073,80.42
43461,sdn,2074,80.56
43462,sdn,2075,80.71
43463,sdn,2076,80.86
43464,sdn,2077,81.0
43465,sdn,2078,81.15
43466,sdn,2079,81.3
43467,sdn,2080,81.44
43468,sdn,2081,81.59
43469,sdn,2082,81.74
43470,sdn,2083,81.88
43471,sdn,2084,82.03
43472,sdn,2085,82.18
43473,sdn,2086,82.33
43474,sdn,2087,82.48
43475,sdn,2088,82.63
43476,sdn,2089,82.78
43477,sdn,2090,82.92
43478,sdn,2091,83.07
43479,sdn,2092,83.22
43480,sdn,2093,83.37
43481,sdn,2094,83.52
43482,sdn,2095,83.67
43483,sdn,2096,83.82
43484,sdn,2097,83.97
43485,sdn,2098,84.13
43486,sdn,2099,84.28
43487,sdn,2100,84.44
43488,sen,1800,25.2
43489,sen,1801,25.2
43490,sen,1802,25.2
43491,sen,1803,25.2
43492,sen,1804,25.2
43493,sen,1805,25.2
43494,sen,1806,25.2
43495,sen,1807,25.2
43496,sen,1808,25.2
43497,sen,1809,25.2
43498,sen,1810,25.2
43499,sen,1811,25.2
43500,sen,1812,25.2
43501,sen,1813,25.2
43502,sen,1814,25.2
43503,sen,1815,25.2
43504,sen,1816,25.2
43505,sen,1817,25.2
43506,sen,1818,25.2
43507,sen,1819,25.2
43508,sen,1820,25.2
43509,sen,1821,25.2
43510,sen,1822,25.2
43511,sen,1823,25.2
43512,sen,1824,25.2
43513,sen,1825,25.2
43514,sen,1826,25.2
43515,sen,1827,25.2
43516,sen,1828,25.2
43517,sen,1829,25.2
43518,sen,1830,25.2
43519,sen,1831,25.2
43520,sen,1832,25.2
43521,sen,1833,25.2
43522,sen,1834,25.2
43523,sen,1835,25.2
43524,sen,1836,25.2
43525,sen,1837,25.2
43526,sen,1838,25.2
43527,sen,1839,25.2
43528,sen,1840,25.2
43529,sen,1841,25.2
43530,sen,1842,25.2
43531,sen,1843,25.2
43532,sen,1844,25.2
43533,sen,1845,25.2
43534,sen,1846,25.2
43535,sen,1847,25.2
43536,sen,1848,25.2
43537,sen,1849,25.2
43538,sen,1850,25.2
43539,sen,1851,25.2
43540,sen,1852,25.2
43541,sen,1853,25.2
43542,sen,1854,25.2
43543,sen,1855,25.2
43544,sen,1856,25.2
43545,sen,1857,25.2
43546,sen,1858,25.2
43547,sen,1859,25.2
43548,sen,1860,25.2
43549,sen,1861,25.2
43550,sen,1862,25.2
43551,sen,1863,25.2
43552,sen,1864,25.2
43553,sen,1865,25.2
43554,sen,1866,25.2
43555,sen,1867,25.2
43556,sen,1868,25.2
43557,sen,1869,25.2
43558,sen,1870,25.2
43559,sen,1871,25.26
43560,sen,1872,25.32
43561,sen,1873,25.37
43562,sen,1874,25.43
43563,sen,1875,25.49
43564,sen,1876,25.55
43565,sen,1877,25.61
43566,sen,1878,25.67
43567,sen,1879,25.72
43568,sen,1880,25.78
43569,sen,1881,25.84
43570,sen,1882,25.9
43571,sen,1883,25.96
43572,sen,1884,26.02
43573,sen,1885,26.07
43574,sen,1886,26.13
43575,sen,1887,26.19
43576,sen,1888,26.25
43577,sen,1889,26.31
43578,sen,1890,26.36
43579,sen,1891,26.42
43580,sen,1892,26.48
43581,sen,1893,26.54
43582,sen,1894,26.6
43583,sen,1895,26.66
43584,sen,1896,26.71
43585,sen,1897,26.77
43586,sen,1898,26.83
43587,sen,1899,26.89
43588,sen,1900,26.95
43589,sen,1901,27.0
43590,sen,1902,27.06
43591,sen,1903,27.12
43592,sen,1904,27.18
43593,sen,1905,27.24
43594,sen,1906,27.3
43595,sen,1907,27.35
43596,sen,1908,27.41
43597,sen,1909,27.47
43598,sen,1910,27.53
43599,sen,1911,27.59
43600,sen,1912,27.65
43601,sen,1913,27.7
43602,sen,1914,27.76
43603,sen,1915,27.82
43604,sen,1916,27.88
43605,sen,1917,27.94
43606,sen,1918,13.22
43607,sen,1919,28.05
43608,sen,1920,28.11
43609,sen,1921,28.17
43610,sen,1922,28.23
43611,sen,1923,27.99
43612,sen,1924,27.76
43613,sen,1925,27.52
43614,sen,1926,27.29
43615,sen,1927,27.05
43616,sen,1928,27.39
43617,sen,1929,27.73
43618,sen,1930,28.07
43619,sen,1931,28.41
43620,sen,1932,28.75
43621,sen,1933,29.1
43622,sen,1934,29.44
43623,sen,1935,29.79
43624,sen,1936,30.14
43625,sen,1937,30.49
43626,sen,1938,30.89
43627,sen,1939,31.3
43628,sen,1940,31.71
43629,sen,1941,32.13
43630,sen,1942,32.54
43631,sen,1943,32.96
43632,sen,1944,33.37
43633,sen,1945,33.79
43634,sen,1946,35.2
43635,sen,1947,36.61
43636,sen,1948,38.03
43637,sen,1949,39.46
43638,sen,1950,40.89
43639,sen,1951,41.26
43640,sen,1952,41.93
43641,sen,1953,42.57
43642,sen,1954,43.19
43643,sen,1955,43.79
43644,sen,1956,44.35
43645,sen,1957,44.88
43646,sen,1958,45.38
43647,sen,1959,45.81
43648,sen,1960,46.17
43649,sen,1961,46.45
43650,sen,1962,46.64
43651,sen,1963,46.74
43652,sen,1964,46.8
43653,sen,1965,46.84
43654,sen,1966,46.9
43655,sen,1967,47.03
43656,sen,1968,47.29
43657,sen,1969,47.69
43658,sen,1970,48.29
43659,sen,1971,48.54
43660,sen,1972,48.89
43661,sen,1973,49.21
43662,sen,1974,49.61
43663,sen,1975,50.1
43664,sen,1976,50.68
43665,sen,1977,51.25
43666,sen,1978,51.84
43667,sen,1979,52.59
43668,sen,1980,53.15
43669,sen,1981,53.61
43670,sen,1982,54.28
43671,sen,1983,55.24
43672,sen,1984,56.11
43673,sen,1985,56.36
43674,sen,1986,56.78
43675,sen,1987,57.21
43676,sen,1988,57.69
43677,sen,1989,58.06
43678,sen,1990,58.43
43679,sen,1991,58.81
43680,sen,1992,58.9
43681,sen,1993,59.0
43682,sen,1994,59.09
43683,sen,1995,59.07
43684,sen,1996,59.22
43685,sen,1997,59.46
43686,sen,1998,59.68
43687,sen,1999,60.06
43688,sen,2000,60.64
43689,sen,2001,61.16
43690,sen,2002,61.45
43691,sen,2003,62.3
43692,sen,2004,62.83
43693,sen,2005,63.35
43694,sen,2006,63.9
43695,sen,2007,64.52
43696,sen,2008,65.07
43697,sen,2009,65.55
43698,sen,2010,65.94
43699,sen,2011,66.29
43700,sen,2012,66.59
43701,sen,2013,66.91
43702,sen,2014,67.23
43703,sen,2015,67.5
43704,sen,2016,67.8
43705,sen,2017,68.05
43706,sen,2018,68.34
43707,sen,2019,68.62
43708,sen,2020,68.89
43709,sen,2021,69.16
43710,sen,2022,69.43
43711,sen,2023,69.69
43712,sen,2024,69.94
43713,sen,2025,70.19
43714,sen,2026,70.43
43715,sen,2027,70.66
43716,sen,2028,70.89
43717,sen,2029,71.11
43718,sen,2030,71.32
43719,sen,2031,71.53
43720,sen,2032,71.73
43721,sen,2033,71.93
43722,sen,2034,72.12
43723,sen,2035,72.31
43724,sen,2036,72.49
43725,sen,2037,72.67
43726,sen,2038,72.85
43727,sen,2039,73.03
43728,sen,2040,73.2
43729,sen,2041,73.38
43730,sen,2042,73.55
43731,sen,2043,73.71
43732,sen,2044,73.88
43733,sen,2045,74.04
43734,sen,2046,74.2
43735,sen,2047,74.36
43736,sen,2048,74.52
43737,sen,2049,74.67
43738,sen,2050,74.83
43739,sen,2051,74.98
43740,sen,2052,75.14
43741,sen,2053,75.29
43742,sen,2054,75.44
43743,sen,2055,75.59
43744,sen,2056,75.74
43745,sen,2057,75.88
43746,sen,2058,76.03
43747,sen,2059,76.17
43748,sen,2060,76.32
43749,sen,2061,76.46
43750,sen,2062,76.61
43751,sen,2063,76.76
43752,sen,2064,76.9
43753,sen,2065,77.05
43754,sen,2066,77.2
43755,sen,2067,77.35
43756,sen,2068,77.5
43757,sen,2069,77.65
43758,sen,2070,77.79
43759,sen,2071,77.94
43760,sen,2072,78.08
43761,sen,2073,78.23
43762,sen,2074,78.38
43763,sen,2075,78.53
43764,sen,2076,78.68
43765,sen,2077,78.82
43766,sen,2078,78.97
43767,sen,2079,79.12
43768,sen,2080,79.27
43769,sen,2081,79.42
43770,sen,2082,79.56
43771,sen,2083,79.71
43772,sen,2084,79.86
43773,sen,2085,80.0
43774,sen,2086,80.15
43775,sen,2087,80.3
43776,sen,2088,80.44
43777,sen,2089,80.59
43778,sen,2090,80.73
43779,sen,2091,80.88
43780,sen,2092,81.02
43781,sen,2093,81.17
43782,sen,2094,81.32
43783,sen,2095,81.46
43784,sen,2096,81.61
43785,sen,2097,81.76
43786,sen,2098,81.9
43787,sen,2099,82.05
43788,sen,2100,82.2
43789,sgp,1800,29.1
43790,sgp,1801,29.1
43791,sgp,1802,29.1
43792,sgp,1803,29.1
43793,sgp,1804,29.1
43794,sgp,1805,29.1
43795,sgp,1806,29.1
43796,sgp,1807,29.1
43797,sgp,1808,29.1
43798,sgp,1809,29.1
43799,sgp,1810,29.1
43800,sgp,1811,29.1
43801,sgp,1812,29.1
43802,sgp,1813,29.1
43803,sgp,1814,29.1
43804,sgp,1815,29.1
43805,sgp,1816,29.1
43806,sgp,1817,29.1
43807,sgp,1818,29.1
43808,sgp,1819,29.1
43809,sgp,1820,30.08
43810,sgp,1821,31.06
43811,sgp,1822,32.04
43812,sgp,1823,33.02
43813,sgp,1824,34.0
43814,sgp,1825,34.0
43815,sgp,1826,34.0
43816,sgp,1827,34.0
43817,sgp,1828,34.0
43818,sgp,1829,34.0
43819,sgp,1830,34.0
43820,sgp,1831,34.0
43821,sgp,1832,34.0
43822,sgp,1833,34.0
43823,sgp,1834,34.0
43824,sgp,1835,34.0
43825,sgp,1836,34.0
43826,sgp,1837,34.0
43827,sgp,1838,34.0
43828,sgp,1839,34.0
43829,sgp,1840,34.0
43830,sgp,1841,34.0
43831,sgp,1842,34.0
43832,sgp,1843,34.0
43833,sgp,1844,34.0
43834,sgp,1845,34.0
43835,sgp,1846,34.0
43836,sgp,1847,34.0
43837,sgp,1848,34.0
43838,sgp,1849,34.0
43839,sgp,1850,34.0
43840,sgp,1851,34.0
43841,sgp,1852,34.0
43842,sgp,1853,34.0
43843,sgp,1854,34.0
43844,sgp,1855,34.0
43845,sgp,1856,34.0
43846,sgp,1857,34.0
43847,sgp,1858,34.0
43848,sgp,1859,34.0
43849,sgp,1860,34.0
43850,sgp,1861,34.0
43851,sgp,1862,34.0
43852,sgp,1863,34.0
43853,sgp,1864,34.0
43854,sgp,1865,34.0
43855,sgp,1866,34.0
43856,sgp,1867,34.0
43857,sgp,1868,34.0
43858,sgp,1869,34.0
43859,sgp,1870,34.0
43860,sgp,1871,34.01
43861,sgp,1872,34.01
43862,sgp,1873,34.02
43863,sgp,1874,34.02
43864,sgp,1875,34.03
43865,sgp,1876,34.03
43866,sgp,1877,34.04
43867,sgp,1878,34.05
43868,sgp,1879,34.05
43869,sgp,1880,34.06
43870,sgp,1881,34.06
43871,sgp,1882,34.07
43872,sgp,1883,34.08
43873,sgp,1884,34.08
43874,sgp,1885,34.09
43875,sgp,1886,34.09
43876,sgp,1887,34.1
43877,sgp,1888,34.1
43878,sgp,1889,34.11
43879,sgp,1890,34.12
43880,sgp,1891,34.12
43881,sgp,1892,34.13
43882,sgp,1893,34.13
43883,sgp,1894,34.14
43884,sgp,1895,34.14
43885,sgp,1896,34.15
43886,sgp,1897,34.16
43887,sgp,1898,34.16
43888,sgp,1899,34.17
43889,sgp,1900,34.17
43890,sgp,1901,34.18
43891,sgp,1902,34.18
43892,sgp,1903,34.19
43893,sgp,1904,34.2
43894,sgp,1905,34.2
43895,sgp,1906,34.21
43896,sgp,1907,34.21
43897,sgp,1908,34.22
43898,sgp,1909,34.23
43899,sgp,1910,34.23
43900,sgp,1911,34.24
43901,sgp,1912,34.24
43902,sgp,1913,34.25
43903,sgp,1914,34.25
43904,sgp,1915,34.26
43905,sgp,1916,34.27
43906,sgp,1917,34.27
43907,sgp,1918,21.97
43908,sgp,1919,34.28
43909,sgp,1920,34.29
43910,sgp,1921,35.11
43911,sgp,1922,35.94
43912,sgp,1923,36.77
43913,sgp,1924,37.59
43914,sgp,1925,38.42
43915,sgp,1926,39.25
43916,sgp,1927,40.08
43917,sgp,1928,40.9
43918,sgp,1929,41.73
43919,sgp,1930,42.56
43920,sgp,1931,43.39
43921,sgp,1932,44.22
43922,sgp,1933,45.05
43923,sgp,1934,45.88
43924,sgp,1935,46.7
43925,sgp,1936,47.53
43926,sgp,1937,48.36
43927,sgp,1938,49.2
43928,sgp,1939,50.03
43929,sgp,1940,50.86
43930,sgp,1941,49.59
43931,sgp,1942,35.53
43932,sgp,1943,37.26
43933,sgp,1944,36.55
43934,sgp,1945,35.34
43935,sgp,1946,44.57
43936,sgp,1947,53.69
43937,sgp,1948,56.74
43938,sgp,1949,58.17
43939,sgp,1950,59.18
43940,sgp,1951,59.68
43941,sgp,1952,60.65
43942,sgp,1953,61.57
43943,sgp,1954,62.44
43944,sgp,1955,63.25
43945,sgp,1956,64.02
43946,sgp,1957,64.73
43947,sgp,1958,65.38
43948,sgp,1959,65.96
43949,sgp,1960,66.48
43950,sgp,1961,66.91
43951,sgp,1962,67.27
43952,sgp,1963,67.55
43953,sgp,1964,67.77
43954,sgp,1965,67.96
43955,sgp,1966,68.15
43956,sgp,1967,68.36
43957,sgp,1968,68.6
43958,sgp,1969,68.9
43959,sgp,1970,69.25
43960,sgp,1971,69.51
43961,sgp,1972,69.72
43962,sgp,1973,70.02
43963,sgp,1974,70.48
43964,sgp,1975,70.97
43965,sgp,1976,71.23
43966,sgp,1977,71.53
43967,sgp,1978,71.78
43968,sgp,1979,71.95
43969,sgp,1980,72.17
43970,sgp,1981,72.42
43971,sgp,1982,72.64
43972,sgp,1983,72.9
43973,sgp,1984,73.38
43974,sgp,1985,73.81
43975,sgp,1986,74.29
43976,sgp,1987,74.66
43977,sgp,1988,74.99
43978,sgp,1989,75.42
43979,sgp,1990,76.1
43980,sgp,1991,76.55
43981,sgp,1992,76.86
43982,sgp,1993,77.11
43983,sgp,1994,77.21
43984,sgp,1995,77.35
43985,sgp,1996,77.75
43986,sgp,1997,78.24
43987,sgp,1998,78.57
43988,sgp,1999,78.99
43989,sgp,2000,79.32
43990,sgp,2001,79.6
43991,sgp,2002,79.96
43992,sgp,2003,80.62
43993,sgp,2004,80.86
43994,sgp,2005,81.12
43995,sgp,2006,81.52
43996,sgp,2007,81.91
43997,sgp,2008,82.17
43998,sgp,2009,82.86
43999,sgp,2010,83.19
44000,sgp,2011,83.38
44001,sgp,2012,83.57
44002,sgp,2013,83.92
44003,sgp,2014,84.2
44004,sgp,2015,84.43
44005,sgp,2016,84.69
44006,sgp,2017,84.79
44007,sgp,2018,84.97
44008,sgp,2019,85.14
44009,sgp,2020,85.29
44010,sgp,2021,85.42
44011,sgp,2022,85.55
44012,sgp,2023,85.67
44013,sgp,2024,85.79
44014,sgp,2025,85.91
44015,sgp,2026,86.04
44016,sgp,2027,86.16
44017,sgp,2028,86.28
44018,sgp,2029,86.4
44019,sgp,2030,86.52
44020,sgp,2031,86.64
44021,sgp,2032,86.77
44022,sgp,2033,86.89
44023,sgp,2034,87.01
44024,sgp,2035,87.13
44025,sgp,2036,87.25
44026,sgp,2037,87.37
44027,sgp,2038,87.49
44028,sgp,2039,87.61
44029,sgp,2040,87.73
44030,sgp,2041,87.85
44031,sgp,2042,87.97
44032,sgp,2043,88.09
44033,sgp,2044,88.21
44034,sgp,2045,88.33
44035,sgp,2046,88.45
44036,sgp,2047,88.57
44037,sgp,2048,88.69
44038,sgp,2049,88.81
44039,sgp,2050,88.93
44040,sgp,2051,89.04
44041,sgp,2052,89.16
44042,sgp,2053,89.28
44043,sgp,2054,89.4
44044,sgp,2055,89.52
44045,sgp,2056,89.64
44046,sgp,2057,89.76
44047,sgp,2058,89.88
44048,sgp,2059,90.0
44049,sgp,2060,90.12
44050,sgp,2061,90.23
44051,sgp,2062,90.35
44052,sgp,2063,90.47
44053,sgp,2064,90.59
44054,sgp,2065,90.7
44055,sgp,2066,90.82
44056,sgp,2067,90.93
44057,sgp,2068,91.05
44058,sgp,2069,91.17
44059,sgp,2070,91.28
44060,sgp,2071,91.4
44061,sgp,2072,91.51
44062,sgp,2073,91.63
44063,sgp,2074,91.74
44064,sgp,2075,91.85
44065,sgp,2076,91.97
44066,sgp,2077,92.08
44067,sgp,2078,92.2
44068,sgp,2079,92.31
44069,sgp,2080,92.43
44070,sgp,2081,92.54
44071,sgp,2082,92.66
44072,sgp,2083,92.77
44073,sgp,2084,92.89
44074,sgp,2085,93.0
44075,sgp,2086,93.11
44076,sgp,2087,93.23
44077,sgp,2088,93.34
44078,sgp,2089,93.46
44079,sgp,2090,93.57
44080,sgp,2091,93.69
44081,sgp,2092,93.81
44082,sgp,2093,93.92
44083,sgp,2094,94.04
44084,sgp,2095,94.16
44085,sgp,2096,94.27
44086,sgp,2097,94.39
44087,sgp,2098,94.5
44088,sgp,2099,94.62
44089,sgp,2100,94.73
44090,slb,1800,25.1
44091,slb,1801,25.1
44092,slb,1802,25.1
44093,slb,1803,25.1
44094,slb,1804,25.1
44095,slb,1805,25.1
44096,slb,1806,25.1
44097,slb,1807,25.1
44098,slb,1808,25.1
44099,slb,1809,25.1
44100,slb,1810,25.1
44101,slb,1811,25.1
44102,slb,1812,25.1
44103,slb,1813,25.1
44104,slb,1814,25.1
44105,slb,1815,25.1
44106,slb,1816,25.1
44107,slb,1817,25.1
44108,slb,1818,25.1
44109,slb,1819,25.1
44110,slb,1820,25.1
44111,slb,1821,25.1
44112,slb,1822,25.1
44113,slb,1823,25.1
44114,slb,1824,25.1
44115,slb,1825,25.1
44116,slb,1826,25.1
44117,slb,1827,25.1
44118,slb,1828,25.1
44119,slb,1829,25.1
44120,slb,1830,25.1
44121,slb,1831,25.1
44122,slb,1832,25.1
44123,slb,1833,25.1
44124,slb,1834,25.1
44125,slb,1835,25.1
44126,slb,1836,25.1
44127,slb,1837,25.1
44128,slb,1838,25.1
44129,slb,1839,25.1
44130,slb,1840,25.1
44131,slb,1841,25.1
44132,slb,1842,25.1
44133,slb,1843,25.1
44134,slb,1844,25.1
44135,slb,1845,25.1
44136,slb,1846,25.1
44137,slb,1847,25.1
44138,slb,1848,25.1
44139,slb,1849,25.1
44140,slb,1850,25.1
44141,slb,1851,25.1
44142,slb,1852,25.1
44143,slb,1853,25.1
44144,slb,1854,25.1
44145,slb,1855,25.1
44146,slb,1856,25.1
44147,slb,1857,25.1
44148,slb,1858,25.1
44149,slb,1859,25.1
44150,slb,1860,25.1
44151,slb,1861,25.1
44152,slb,1862,25.1
44153,slb,1863,25.1
44154,slb,1864,25.1
44155,slb,1865,25.1
44156,slb,1866,25.1
44157,slb,1867,25.1
44158,slb,1868,25.1
44159,slb,1869,25.1
44160,slb,1870,25.1
44161,slb,1871,25.1
44162,slb,1872,25.1
44163,slb,1873,25.1
44164,slb,1874,25.11
44165,slb,1875,25.11
44166,slb,1876,25.11
44167,slb,1877,25.11
44168,slb,1878,25.11
44169,slb,1879,25.11
44170,slb,1880,25.12
44171,slb,1881,25.12
44172,slb,1882,25.12
44173,slb,1883,25.12
44174,slb,1884,25.12
44175,slb,1885,25.12
44176,slb,1886,25.13
44177,slb,1887,25.13
44178,slb,1888,25.13
44179,slb,1889,25.13
44180,slb,1890,25.13
44181,slb,1891,25.13
44182,slb,1892,25.14
44183,slb,1893,25.14
44184,slb,1894,25.14
44185,slb,1895,25.14
44186,slb,1896,25.14
44187,slb,1897,25.14
44188,slb,1898,25.15
44189,slb,1899,25.15
44190,slb,1900,25.15
44191,slb,1901,25.15
44192,slb,1902,25.15
44193,slb,1903,25.15
44194,slb,1904,25.15
44195,slb,1905,25.16
44196,slb,1906,25.16
44197,slb,1907,25.16
44198,slb,1908,25.16
44199,slb,1909,25.16
44200,slb,1910,25.16
44201,slb,1911,25.17
44202,slb,1912,25.17
44203,slb,1913,25.17
44204,slb,1914,25.17
44205,slb,1915,25.17
44206,slb,1916,25.17
44207,slb,1917,25.18
44208,slb,1918,24.58
44209,slb,1919,25.18
44210,slb,1920,25.18
44211,slb,1921,25.18
44212,slb,1922,25.18
44213,slb,1923,25.19
44214,slb,1924,25.19
44215,slb,1925,25.19
44216,slb,1926,25.19
44217,slb,1927,25.19
44218,slb,1928,25.19
44219,slb,1929,25.19
44220,slb,1930,25.2
44221,slb,1931,25.2
44222,slb,1932,25.2
44223,slb,1933,25.2
44224,slb,1934,25.2
44225,slb,1935,26.41
44226,slb,1936,27.63
44227,slb,1937,28.84
44228,slb,1938,30.05
44229,slb,1939,31.26
44230,slb,1940,32.47
44231,slb,1941,33.69
44232,slb,1942,28.13
44233,slb,1943,26.12
44234,slb,1944,31.15
44235,slb,1945,35.17
44236,slb,1946,38.19
44237,slb,1947,40.2
44238,slb,1948,42.11
44239,slb,1949,43.32
44240,slb,1950,44.6
44241,slb,1951,44.86
44242,slb,1952,45.37
44243,slb,1953,45.88
44244,slb,1954,46.4
44245,slb,1955,46.91
44246,slb,1956,47.42
44247,slb,1957,47.93
44248,slb,1958,48.44
44249,slb,1959,48.95
44250,slb,1960,49.46
44251,slb,1961,49.97
44252,slb,1962,50.48
44253,slb,1963,50.99
44254,slb,1964,51.5
44255,slb,1965,52.02
44256,slb,1966,52.53
44257,slb,1967,53.04
44258,slb,1968,53.56
44259,slb,1969,54.08
44260,slb,1970,54.6
44261,slb,1971,54.99
44262,slb,1972,55.36
44263,slb,1973,55.72
44264,slb,1974,56.2
44265,slb,1975,54.67
44266,slb,1976,57.02
44267,slb,1977,57.17
44268,slb,1978,57.97
44269,slb,1979,58.54
44270,slb,1980,58.94
44271,slb,1981,59.25
44272,slb,1982,59.45
44273,slb,1983,59.61
44274,slb,1984,59.76
44275,slb,1985,59.84
44276,slb,1986,59.18
44277,slb,1987,59.99
44278,slb,1988,60.03
44279,slb,1989,60.09
44280,slb,1990,60.16
44281,slb,1991,60.03
44282,slb,1992,60.41
44283,slb,1993,60.58
44284,slb,1994,60.78
44285,slb,1995,61.0
44286,slb,1996,61.19
44287,slb,1997,61.32
44288,slb,1998,61.43
44289,slb,1999,61.5
44290,slb,2000,61.45
44291,slb,2001,61.34
44292,slb,2002,61.2
44293,slb,2003,61.1
44294,slb,2004,61.04
44295,slb,2005,61.04
44296,slb,2006,61.1
44297,slb,2007,61.0
44298,slb,2008,61.39
44299,slb,2009,61.43
44300,slb,2010,61.71
44301,slb,2011,61.95
44302,slb,2012,62.19
44303,slb,2013,62.38
44304,slb,2014,62.42
44305,slb,2015,62.8
44306,slb,2016,63.08
44307,slb,2017,68.53
44308,slb,2018,68.71
44309,slb,2019,68.86
44310,slb,2020,68.99
44311,slb,2021,69.1
44312,slb,2022,69.2
44313,slb,2023,69.3
44314,slb,2024,69.41
44315,slb,2025,69.51
44316,slb,2026,69.63
44317,slb,2027,69.75
44318,slb,2028,69.87
44319,slb,2029,69.99
44320,slb,2030,70.11
44321,slb,2031,70.23
44322,slb,2032,70.35
44323,slb,2033,70.47
44324,slb,2034,70.59
44325,slb,2035,70.7
44326,slb,2036,70.82
44327,slb,2037,70.94
44328,slb,2038,71.05
44329,slb,2039,71.17
44330,slb,2040,71.29
44331,slb,2041,71.4
44332,slb,2042,71.52
44333,slb,2043,71.64
44334,slb,2044,71.76
