,geo,time,child_mortality_0_5_year_olds_dying_per_1000_born
14353,dom,2005,36.71
14354,dom,2006,36.13
14355,dom,2007,35.58
14356,dom,2008,35.11
14357,dom,2009,34.65
14358,dom,2010,34.23
14359,dom,2011,33.79
14360,dom,2012,33.31
14361,dom,2013,32.74
14362,dom,2014,32.1
14363,dom,2015,31.32
14364,dom,2016,30.57
14365,dom,2017,29.71
14366,dom,2018,28.85
14367,dom,2019,28.29
14368,dom,2020,27.67
14369,dom,2021,27.01
14370,dom,2022,26.33
14371,dom,2023,25.64
14372,dom,2024,24.98
14373,dom,2025,24.33
14374,dom,2026,23.7
14375,dom,2027,23.1
14376,dom,2028,22.51
14377,dom,2029,21.94
14378,dom,2030,21.4
14379,dom,2031,20.87
14380,dom,2032,20.36
14381,dom,2033,19.86
14382,dom,2034,19.38
14383,dom,2035,18.92
14384,dom,2036,18.47
14385,dom,2037,18.03
14386,dom,2038,17.6
14387,dom,2039,17.19
14388,dom,2040,16.78
14389,dom,2041,16.39
14390,dom,2042,16.01
14391,dom,2043,15.64
14392,dom,2044,15.28
14393,dom,2045,14.92
14394,dom,2046,14.58
14395,dom,2047,14.25
14396,dom,2048,13.93
14397,dom,2049,13.62
14398,dom,2050,13.32
14399,dom,2051,13.02
14400,dom,2052,12.74
14401,dom,2053,12.46
14402,dom,2054,12.19
14403,dom,2055,11.93
14404,dom,2056,11.67
14405,dom,2057,11.42
14406,dom,2058,11.18
14407,dom,2059,10.94
14408,dom,2060,10.71
14409,dom,2061,10.48
14410,dom,2062,10.26
14411,dom,2063,10.05
14412,dom,2064,9.84
14413,dom,2065,9.63
14414,dom,2066,9.43
14415,dom,2067,9.24
14416,dom,2068,9.06
14417,dom,2069,8.88
14418,dom,2070,8.7
14419,dom,2071,8.53
14420,dom,2072,8.37
14421,dom,2073,8.21
14422,dom,2074,8.06
14423,dom,2075,7.91
14424,dom,2076,7.76
14425,dom,2077,7.62
14426,dom,2078,7.48
14427,dom,2079,7.35
14428,dom,2080,7.22
14429,dom,2081,7.1
14430,dom,2082,6.98
14431,dom,2083,6.86
14432,dom,2084,6.74
14433,dom,2085,6.63
14434,dom,2086,6.53
14435,dom,2087,6.42
14436,dom,2088,6.32
14437,dom,2089,6.22
14438,dom,2090,6.12
14439,dom,2091,6.03
14440,dom,2092,5.94
14441,dom,2093,5.85
14442,dom,2094,5.76
14443,dom,2095,5.67
14444,dom,2096,5.58
14445,dom,2097,5.5
14446,dom,2098,5.41
14447,dom,2099,5.33
14448,dom,2100,5.33
14449,dza,1800,460.21
14450,dza,1801,460.21
14451,dza,1802,460.21
14452,dza,1803,460.21
14453,dza,1804,460.21
14454,dza,1805,460.21
14455,dza,1806,460.21
14456,dza,1807,460.21
14457,dza,1808,460.21
14458,dza,1809,460.21
14459,dza,1810,460.21
14460,dza,1811,460.21
14461,dza,1812,460.21
14462,dza,1813,460.21
14463,dza,1814,460.21
14464,dza,1815,460.21
14465,dza,1816,460.21
14466,dza,1817,460.21
14467,dza,1818,460.21
14468,dza,1819,460.21
14469,dza,1820,460.21
14470,dza,1821,460.21
14471,dza,1822,460.21
14472,dza,1823,460.21
14473,dza,1824,460.21
14474,dza,1825,460.21
14475,dza,1826,460.21
14476,dza,1827,460.21
14477,dza,1828,460.21
14478,dza,1829,460.21
14479,dza,1830,460.21
14480,dza,1831,460.21
14481,dza,1832,460.21
14482,dza,1833,460.21
14483,dza,1834,460.21
14484,dza,1835,460.21
14485,dza,1836,460.21
14486,dza,1837,460.21
14487,dza,1838,460.21
14488,dza,1839,460.21
14489,dza,1840,460.21
14490,dza,1841,460.21
14491,dza,1842,460.21
14492,dza,1843,460.21
14493,dza,1844,460.21
14494,dza,1845,460.21
14495,dza,1846,460.21
14496,dza,1847,460.21
14497,dza,1848,460.21
14498,dza,1849,460.21
14499,dza,1850,460.21
14500,dza,1851,460.21
14501,dza,1852,460.21
14502,dza,1853,460.21
14503,dza,1854,460.21
14504,dza,1855,460.21
14505,dza,1856,460.21
14506,dza,1857,460.21
14507,dza,1858,460.21
14508,dza,1859,460.21
14509,dza,1860,460.21
14510,dza,1861,460.21
14511,dza,1862,460.21
14512,dza,1863,460.21
14513,dza,1864,460.21
14514,dza,1865,460.21
14515,dza,1866,460.21
14516,dza,1867,460.21
14517,dza,1868,460.21
14518,dza,1869,460.21
14519,dza,1870,460.21
14520,dza,1871,460.21
14521,dza,1872,460.21
14522,dza,1873,460.21
14523,dza,1874,460.21
14524,dza,1875,460.21
14525,dza,1876,460.21
14526,dza,1877,460.21
14527,dza,1878,460.21
14528,dza,1879,460.21
14529,dza,1880,460.21
14530,dza,1881,460.21
14531,dza,1882,460.21
14532,dza,1883,460.21
14533,dza,1884,460.21
14534,dza,1885,460.21
14535,dza,1886,460.21
14536,dza,1887,460.21
14537,dza,1888,460.21
14538,dza,1889,460.21
14539,dza,1890,460.21
14540,dza,1891,460.21
14541,dza,1892,460.21
14542,dza,1893,460.21
14543,dza,1894,460.19
14544,dza,1895,460.16
14545,dza,1896,460.09
14546,dza,1897,459.97
14547,dza,1898,459.79
14548,dza,1899,459.53
14549,dza,1900,459.21
14550,dza,1901,458.81
14551,dza,1902,458.35
14552,dza,1903,457.81
14553,dza,1904,457.19
14554,dza,1905,456.51
14555,dza,1906,455.75
14556,dza,1907,454.93
14557,dza,1908,454.03
14558,dza,1909,453.07
14559,dza,1910,452.06
14560,dza,1911,451.01
14561,dza,1912,449.95
14562,dza,1913,448.87
14563,dza,1914,447.79
14564,dza,1915,446.71
14565,dza,1916,445.63
14566,dza,1917,444.55
14567,dza,1918,443.47
14568,dza,1919,442.39
14569,dza,1920,441.31
14570,dza,1921,440.23
14571,dza,1922,439.15
14572,dza,1923,438.07
14573,dza,1924,433.04
14574,dza,1925,429.39
14575,dza,1926,425.75
14576,dza,1927,420.84
14577,dza,1928,417.23
14578,dza,1929,412.44
14579,dza,1930,408.92
14580,dza,1931,403.28
14581,dza,1932,396.46
14582,dza,1933,390.98
14583,dza,1934,384.38
14584,dza,1935,377.84
14585,dza,1936,370.25
14586,dza,1937,363.92
14587,dza,1938,357.66
14588,dza,1939,351.49
14589,dza,1940,345.42
14590,dza,1941,339.41
14591,dza,1942,336.66
14592,dza,1943,333.91
14593,dza,1944,331.17
14594,dza,1945,317.59
14595,dza,1946,304.57
14596,dza,1947,292.06
14597,dza,1948,280.07
14598,dza,1949,268.55
14599,dza,1950,257.5
14600,dza,1951,255.5
14601,dza,1952,251.46
14602,dza,1953,247.39
14603,dza,1954,243.27
14604,dza,1955,242.65
14605,dza,1956,242.78
14606,dza,1957,242.51
14607,dza,1958,242.47
14608,dza,1959,242.22
14609,dza,1960,242.54
14610,dza,1961,242.95
14611,dza,1962,243.43
14612,dza,1963,244.48
14613,dza,1964,245.69
14614,dza,1965,246.39
14615,dza,1966,247.13
14616,dza,1967,247.09
14617,dza,1968,246.27
14618,dza,1969,243.91
14619,dza,1970,240.45
14620,dza,1971,235.37
14621,dza,1972,229.16
14622,dza,1973,221.76
14623,dza,1974,213.09
14624,dza,1975,203.82
14625,dza,1976,194.16
14626,dza,1977,184.01
14627,dza,1978,173.31
14628,dza,1979,161.87
14629,dza,1980,149.01
14630,dza,1981,134.24
14631,dza,1982,118.04
14632,dza,1983,101.89
14633,dza,1984,86.96
14634,dza,1985,74.42
14635,dza,1986,64.98
14636,dza,1987,58.53
14637,dza,1988,54.22
14638,dza,1989,51.39
14639,dza,1990,49.52
14640,dza,1991,48.19
14641,dza,1992,47.05
14642,dza,1993,45.97
14643,dza,1994,44.78
14644,dza,1995,43.57
14645,dza,1996,42.48
14646,dza,1997,41.57
14647,dza,1998,40.83
14648,dza,1999,40.25
14649,dza,2000,39.68
14650,dza,2001,38.91
14651,dza,2002,37.82
14652,dza,2003,36.51
14653,dza,2004,35.05
14654,dza,2005,33.53
14655,dza,2006,32.05
14656,dza,2007,30.68
14657,dza,2008,29.44
14658,dza,2009,28.34
14659,dza,2010,27.41
14660,dza,2011,26.68
14661,dza,2012,26.14
14662,dza,2013,25.72
14663,dza,2014,25.34
14664,dza,2015,24.95
14665,dza,2016,24.51
14666,dza,2017,24.02
14667,dza,2018,23.48
14668,dza,2019,22.82
14669,dza,2020,22.18
14670,dza,2021,21.56
14671,dza,2022,20.95
14672,dza,2023,20.36
14673,dza,2024,19.77
14674,dza,2025,19.2
14675,dza,2026,18.63
14676,dza,2027,18.09
14677,dza,2028,17.56
14678,dza,2029,17.05
14679,dza,2030,16.57
14680,dza,2031,16.1
14681,dza,2032,15.66
14682,dza,2033,15.23
14683,dza,2034,14.81
14684,dza,2035,14.41
14685,dza,2036,14.02
14686,dza,2037,13.64
14687,dza,2038,13.27
14688,dza,2039,12.92
14689,dza,2040,12.58
14690,dza,2041,12.25
14691,dza,2042,11.93
14692,dza,2043,11.62
14693,dza,2044,11.32
14694,dza,2045,11.03
14695,dza,2046,10.75
14696,dza,2047,10.48
14697,dza,2048,10.21
14698,dza,2049,9.96
14699,dza,2050,9.71
14700,dza,2051,9.47
14701,dza,2052,9.24
14702,dza,2053,9.01
14703,dza,2054,8.8
14704,dza,2055,8.59
14705,dza,2056,8.38
14706,dza,2057,8.19
14707,dza,2058,8.0
14708,dza,2059,7.81
14709,dza,2060,7.64
14710,dza,2061,7.46
14711,dza,2062,7.3
14712,dza,2063,7.14
14713,dza,2064,6.99
14714,dza,2065,6.84
14715,dza,2066,6.69
14716,dza,2067,6.56
14717,dza,2068,6.42
14718,dza,2069,6.29
14719,dza,2070,6.17
14720,dza,2071,6.04
14721,dza,2072,5.93
14722,dza,2073,5.82
14723,dza,2074,5.71
14724,dza,2075,5.6
14725,dza,2076,5.5
14726,dza,2077,5.41
14727,dza,2078,5.32
14728,dza,2079,5.23
14729,dza,2080,5.14
14730,dza,2081,5.05
14731,dza,2082,4.97
14732,dza,2083,4.89
14733,dza,2084,4.81
14734,dza,2085,4.73
14735,dza,2086,4.65
14736,dza,2087,4.57
14737,dza,2088,4.5
14738,dza,2089,4.42
14739,dza,2090,4.35
14740,dza,2091,4.28
14741,dza,2092,4.2
14742,dza,2093,4.14
14743,dza,2094,4.07
14744,dza,2095,4.0
14745,dza,2096,3.94
14746,dza,2097,3.88
14747,dza,2098,3.82
14748,dza,2099,3.76
14749,dza,2100,3.76
14750,ecu,1800,405.96
14751,ecu,1801,405.96
14752,ecu,1802,405.96
14753,ecu,1803,405.96
14754,ecu,1804,405.96
14755,ecu,1805,405.96
14756,ecu,1806,405.96
14757,ecu,1807,405.96
14758,ecu,1808,405.96
14759,ecu,1809,405.96
14760,ecu,1810,405.96
14761,ecu,1811,405.96
14762,ecu,1812,405.96
14763,ecu,1813,405.96
14764,ecu,1814,405.96
14765,ecu,1815,405.96
14766,ecu,1816,405.96
14767,ecu,1817,405.96
14768,ecu,1818,405.96
14769,ecu,1819,405.96
14770,ecu,1820,405.96
14771,ecu,1821,405.96
14772,ecu,1822,405.96
14773,ecu,1823,405.96
14774,ecu,1824,405.96
14775,ecu,1825,405.96
14776,ecu,1826,405.96
14777,ecu,1827,405.96
14778,ecu,1828,405.96
14779,ecu,1829,405.96
14780,ecu,1830,405.96
14781,ecu,1831,405.96
14782,ecu,1832,405.96
14783,ecu,1833,405.96
14784,ecu,1834,405.96
14785,ecu,1835,405.96
14786,ecu,1836,405.96
14787,ecu,1837,405.96
14788,ecu,1838,405.96
14789,ecu,1839,405.96
14790,ecu,1840,405.96
14791,ecu,1841,405.96
14792,ecu,1842,405.96
14793,ecu,1843,405.96
14794,ecu,1844,405.96
14795,ecu,1845,405.96
14796,ecu,1846,405.96
14797,ecu,1847,405.96
14798,ecu,1848,405.96
14799,ecu,1849,405.96
14800,ecu,1850,405.96
14801,ecu,1851,405.96
14802,ecu,1852,405.96
14803,ecu,1853,405.96
14804,ecu,1854,405.96
14805,ecu,1855,405.96
14806,ecu,1856,405.96
14807,ecu,1857,405.96
14808,ecu,1858,405.96
14809,ecu,1859,405.96
14810,ecu,1860,405.96
14811,ecu,1861,405.96
14812,ecu,1862,405.96
14813,ecu,1863,405.96
14814,ecu,1864,405.96
14815,ecu,1865,405.96
14816,ecu,1866,405.96
14817,ecu,1867,405.96
14818,ecu,1868,405.96
14819,ecu,1869,405.96
14820,ecu,1870,405.96
14821,ecu,1871,405.96
14822,ecu,1872,405.96
14823,ecu,1873,405.96
14824,ecu,1874,405.96
14825,ecu,1875,405.96
14826,ecu,1876,405.96
14827,ecu,1877,405.96
14828,ecu,1878,405.96
14829,ecu,1879,405.96
14830,ecu,1880,405.96
14831,ecu,1881,405.96
14832,ecu,1882,405.96
14833,ecu,1883,405.96
14834,ecu,1884,405.96
14835,ecu,1885,405.96
14836,ecu,1886,405.96
14837,ecu,1887,405.96
14838,ecu,1888,405.96
14839,ecu,1889,405.96
14840,ecu,1890,405.96
14841,ecu,1891,405.96
14842,ecu,1892,405.96
14843,ecu,1893,405.96
14844,ecu,1894,405.95
14845,ecu,1895,405.92
14846,ecu,1896,405.86
14847,ecu,1897,405.75
14848,ecu,1898,405.59
14849,ecu,1899,405.37
14850,ecu,1900,405.09
14851,ecu,1901,404.74
14852,ecu,1902,404.32
14853,ecu,1903,403.85
14854,ecu,1904,403.31
14855,ecu,1905,402.7
14856,ecu,1906,402.04
14857,ecu,1907,401.31
14858,ecu,1908,400.51
14859,ecu,1909,399.67
14860,ecu,1910,398.78
14861,ecu,1911,397.86
14862,ecu,1912,396.91
14863,ecu,1913,395.96
14864,ecu,1914,395.01
14865,ecu,1915,394.06
14866,ecu,1916,393.1
14867,ecu,1917,392.15
14868,ecu,1918,391.2
14869,ecu,1919,390.25
14870,ecu,1920,389.29
14871,ecu,1921,388.34
14872,ecu,1922,387.39
14873,ecu,1923,386.43
14874,ecu,1924,385.48
14875,ecu,1925,384.53
14876,ecu,1926,383.58
14877,ecu,1927,382.62
14878,ecu,1928,381.67
14879,ecu,1929,380.72
14880,ecu,1930,379.77
14881,ecu,1931,377.27
14882,ecu,1932,374.78
14883,ecu,1933,372.3
14884,ecu,1934,369.83
14885,ecu,1935,367.36
14886,ecu,1936,364.91
14887,ecu,1937,362.46
14888,ecu,1938,360.02
14889,ecu,1939,357.58
14890,ecu,1940,340.99
14891,ecu,1941,324.97
14892,ecu,1942,309.48
14893,ecu,1943,294.51
14894,ecu,1944,280.06
14895,ecu,1945,266.08
14896,ecu,1946,256.59
14897,ecu,1947,247.44
14898,ecu,1948,238.62
14899,ecu,1949,230.1
14900,ecu,1950,221.88
14901,ecu,1951,220.58
14902,ecu,1952,217.89
14903,ecu,1953,215.02
14904,ecu,1954,211.96
14905,ecu,1955,208.72
14906,ecu,1956,201.76
14907,ecu,1957,195.02
14908,ecu,1958,188.39
14909,ecu,1959,182.4
14910,ecu,1960,176.56
14911,ecu,1961,170.9
14912,ecu,1962,165.79
14913,ecu,1963,161.23
14914,ecu,1964,156.8
14915,ecu,1965,152.71
14916,ecu,1966,149.11
14917,ecu,1967,145.93
14918,ecu,1968,143.17
14919,ecu,1969,140.33
14920,ecu,1970,137.37
14921,ecu,1971,134.08
14922,ecu,1972,130.16
14923,ecu,1973,125.67
14924,ecu,1974,120.63
14925,ecu,1975,115.3
14926,ecu,1976,110.19
14927,ecu,1977,105.36
14928,ecu,1978,100.75
14929,ecu,1979,96.26
14930,ecu,1980,91.86
14931,ecu,1981,87.37
14932,ecu,1982,82.73
14933,ecu,1983,78.23
14934,ecu,1984,73.78
14935,ecu,1985,69.63
14936,ecu,1986,65.86
14937,ecu,1987,62.48
14938,ecu,1988,59.46
14939,ecu,1989,56.59
14940,ecu,1990,53.88
14941,ecu,1991,51.23
14942,ecu,1992,48.64
14943,ecu,1993,45.95
14944,ecu,1994,43.22
14945,ecu,1995,40.49
14946,ecu,1996,37.8
14947,ecu,1997,35.29
14948,ecu,1998,32.95
14949,ecu,1999,30.85
14950,ecu,2000,29.02
14951,ecu,2001,27.42
14952,ecu,2002,26.04
14953,ecu,2003,24.81
14954,ecu,2004,23.75
14955,ecu,2005,22.79
14956,ecu,2006,21.87
14957,ecu,2007,20.96
14958,ecu,2008,20.06
14959,ecu,2009,19.16
14960,ecu,2010,18.3
14961,ecu,2011,17.47
14962,ecu,2012,16.75
14963,ecu,2013,16.1
14964,ecu,2014,15.56
14965,ecu,2015,15.11
14966,ecu,2016,14.76
14967,ecu,2017,14.49
14968,ecu,2018,14.23
14969,ecu,2019,13.88
14970,ecu,2020,13.5
14971,ecu,2021,13.1
14972,ecu,2022,12.71
14973,ecu,2023,12.32
14974,ecu,2024,11.95
14975,ecu,2025,11.6
14976,ecu,2026,11.26
14977,ecu,2027,10.94
14978,ecu,2028,10.63
14979,ecu,2029,10.34
14980,ecu,2030,10.06
14981,ecu,2031,9.79
14982,ecu,2032,9.53
14983,ecu,2033,9.28
14984,ecu,2034,9.04
14985,ecu,2035,8.81
14986,ecu,2036,8.58
14987,ecu,2037,8.36
14988,ecu,2038,8.15
14989,ecu,2039,7.94
14990,ecu,2040,7.74
14991,ecu,2041,7.54
14992,ecu,2042,7.36
14993,ecu,2043,7.18
14994,ecu,2044,7.01
14995,ecu,2045,6.84
14996,ecu,2046,6.68
14997,ecu,2047,6.53
14998,ecu,2048,6.38
14999,ecu,2049,6.24
15000,ecu,2050,6.1
15001,ecu,2051,5.96
15002,ecu,2052,5.84
15003,ecu,2053,5.72
15004,ecu,2054,5.61
15005,ecu,2055,5.51
15006,ecu,2056,5.41
15007,ecu,2057,5.32
15008,ecu,2058,5.23
15009,ecu,2059,5.14
15010,ecu,2060,5.05
15011,ecu,2061,4.97
15012,ecu,2062,4.88
15013,ecu,2063,4.8
15014,ecu,2064,4.72
15015,ecu,2065,4.64
15016,ecu,2066,4.56
15017,ecu,2067,4.49
15018,ecu,2068,4.41
15019,ecu,2069,4.34
15020,ecu,2070,4.27
15021,ecu,2071,4.2
15022,ecu,2072,4.13
15023,ecu,2073,4.07
15024,ecu,2074,4.0
15025,ecu,2075,3.94
15026,ecu,2076,3.88
15027,ecu,2077,3.82
15028,ecu,2078,3.76
15029,ecu,2079,3.7
15030,ecu,2080,3.64
15031,ecu,2081,3.58
15032,ecu,2082,3.53
15033,ecu,2083,3.48
15034,ecu,2084,3.42
15035,ecu,2085,3.37
15036,ecu,2086,3.32
15037,ecu,2087,3.27
15038,ecu,2088,3.22
15039,ecu,2089,3.16
15040,ecu,2090,3.11
15041,ecu,2091,3.06
15042,ecu,2092,3.01
15043,ecu,2093,2.96
15044,ecu,2094,2.92
15045,ecu,2095,2.88
15046,ecu,2096,2.83
15047,ecu,2097,2.79
15048,ecu,2098,2.76
15049,ecu,2099,2.72
15050,ecu,2100,2.72
15051,egy,1800,404.69
15052,egy,1801,404.69
15053,egy,1802,404.69
15054,egy,1803,404.69
15055,egy,1804,404.69
15056,egy,1805,404.69
15057,egy,1806,404.69
15058,egy,1807,404.69
15059,egy,1808,404.69
15060,egy,1809,404.69
15061,egy,1810,404.69
15062,egy,1811,404.69
15063,egy,1812,404.69
15064,egy,1813,404.69
15065,egy,1814,404.69
15066,egy,1815,404.69
15067,egy,1816,404.69
15068,egy,1817,404.69
15069,egy,1818,404.69
15070,egy,1819,404.69
15071,egy,1820,404.69
15072,egy,1821,404.69
15073,egy,1822,404.69
15074,egy,1823,404.69
15075,egy,1824,404.69
15076,egy,1825,404.69
15077,egy,1826,404.69
15078,egy,1827,404.69
15079,egy,1828,404.69
15080,egy,1829,404.69
15081,egy,1830,404.69
15082,egy,1831,404.69
15083,egy,1832,404.69
15084,egy,1833,404.69
15085,egy,1834,404.69
15086,egy,1835,404.69
15087,egy,1836,404.69
15088,egy,1837,404.69
15089,egy,1838,404.69
15090,egy,1839,404.69
15091,egy,1840,404.69
15092,egy,1841,404.69
15093,egy,1842,404.69
15094,egy,1843,404.69
15095,egy,1844,404.69
15096,egy,1845,404.69
15097,egy,1846,404.69
15098,egy,1847,404.69
15099,egy,1848,404.69
15100,egy,1849,404.69
15101,egy,1850,404.69
15102,egy,1851,404.69
15103,egy,1852,404.69
15104,egy,1853,404.69
15105,egy,1854,404.69
15106,egy,1855,404.69
15107,egy,1856,404.69
15108,egy,1857,404.69
15109,egy,1858,404.69
15110,egy,1859,404.69
15111,egy,1860,404.69
15112,egy,1861,404.69
15113,egy,1862,404.69
15114,egy,1863,404.69
15115,egy,1864,404.69
15116,egy,1865,404.69
15117,egy,1866,404.69
15118,egy,1867,404.69
15119,egy,1868,404.69
15120,egy,1869,404.69
15121,egy,1870,404.69
15122,egy,1871,404.69
15123,egy,1872,404.69
15124,egy,1873,404.69
15125,egy,1874,404.69
15126,egy,1875,404.69
15127,egy,1876,404.69
15128,egy,1877,404.69
15129,egy,1878,404.69
15130,egy,1879,404.69
15131,egy,1880,404.69
15132,egy,1881,404.69
15133,egy,1882,404.69
15134,egy,1883,404.69
15135,egy,1884,404.69
15136,egy,1885,404.69
15137,egy,1886,404.69
15138,egy,1887,404.69
15139,egy,1888,404.69
15140,egy,1889,404.69
15141,egy,1890,404.69
15142,egy,1891,404.69
15143,egy,1892,404.69
15144,egy,1893,404.69
15145,egy,1894,404.68
15146,egy,1895,404.65
15147,egy,1896,404.58
15148,egy,1897,404.48
15149,egy,1898,404.32
15150,egy,1899,404.1
15151,egy,1900,403.81
15152,egy,1901,403.47
15153,egy,1902,403.05
15154,egy,1903,402.58
15155,egy,1904,402.04
15156,egy,1905,401.44
15157,egy,1906,400.77
15158,egy,1907,400.05
15159,egy,1908,399.26
15160,egy,1909,398.41
15161,egy,1910,397.52
15162,egy,1911,396.61
15163,egy,1912,395.67
15164,egy,1913,394.72
15165,egy,1914,393.77
15166,egy,1915,392.82
15167,egy,1916,391.87
15168,egy,1917,390.92
15169,egy,1918,389.97
15170,egy,1919,389.02
15171,egy,1920,388.07
15172,egy,1921,387.12
15173,egy,1922,386.17
15174,egy,1923,385.22
15175,egy,1924,384.27
15176,egy,1925,383.32
15177,egy,1926,382.37
15178,egy,1927,381.42
15179,egy,1928,408.46
15180,egy,1929,408.69
15181,egy,1930,350.99
15182,egy,1931,383.57
15183,egy,1932,400.66
15184,egy,1933,384.01
15185,egy,1934,392.61
15186,egy,1935,371.52
15187,egy,1936,393.02
15188,egy,1937,354.84
15189,egy,1938,350.58
15190,egy,1939,336.49
15191,egy,1940,353.24
15192,egy,1941,338.04
15193,egy,1942,396.61
15194,egy,1943,404.08
15195,egy,1944,360.77
15196,egy,1945,372.36
15197,egy,1946,370.27
15198,egy,1947,368.2
15199,egy,1948,366.13
15200,egy,1949,364.08
15201,egy,1950,362.04
15202,egy,1951,360.01
15203,egy,1952,357.99
15204,egy,1953,355.98
15205,egy,1954,365.49
15206,egy,1955,361.48
15207,egy,1956,352.21
15208,egy,1957,342.98
15209,egy,1958,333.67
15210,egy,1959,324.21
15211,egy,1960,314.6
15212,egy,1961,304.78
15213,egy,1962,294.89
15214,egy,1963,284.99
15215,egy,1964,275.83
15216,egy,1965,267.75
15217,egy,1966,260.99
15218,egy,1967,255.52
15219,egy,1968,251.0
15220,egy,1969,247.35
15221,egy,1970,244.1
15222,egy,1971,240.62
15223,egy,1972,236.34
15224,egy,1973,230.89
15225,egy,1974,223.81
15226,egy,1975,215.46
15227,egy,1976,206.12
15228,egy,1977,196.36
15229,egy,1978,186.54
15230,egy,1979,176.94
15231,egy,1980,167.5
15232,egy,1981,158.0
15233,egy,1982,148.34
15234,egy,1983,138.44
15235,egy,1984,128.32
15236,egy,1985,118.56
15237,egy,1986,109.74
15238,egy,1987,102.15
15239,egy,1988,95.72
15240,egy,1989,90.34
15241,egy,1990,85.76
15242,egy,1991,81.55
15243,egy,1992,77.47
15244,egy,1993,73.32
15245,egy,1994,69.06
15246,egy,1995,64.72
15247,egy,1996,60.56
15248,egy,1997,56.63
15249,egy,1998,53.01
15250,egy,1999,49.75
15251,egy,2000,46.76
15252,egy,2001,44.09
15253,egy,2002,41.68
15254,egy,2003,39.59
15255,egy,2004,37.7
15256,egy,2005,36.0
15257,egy,2006,34.43
15258,egy,2007,32.95
15259,egy,2008,31.56
15260,egy,2009,30.24
15261,egy,2010,28.97
15262,egy,2011,27.76
15263,egy,2012,26.61
15264,egy,2013,25.51
15265,egy,2014,24.55
15266,egy,2015,23.63
15267,egy,2016,22.77
15268,egy,2017,21.95
15269,egy,2018,21.23
15270,egy,2019,20.5
15271,egy,2020,19.82
15272,egy,2021,19.19
15273,egy,2022,18.59
15274,egy,2023,18.03
15275,egy,2024,17.5
15276,egy,2025,17.0
15277,egy,2026,16.53
15278,egy,2027,16.08
15279,egy,2028,15.64
15280,egy,2029,15.23
15281,egy,2030,14.83
15282,egy,2031,14.45
15283,egy,2032,14.08
15284,egy,2033,13.73
15285,egy,2034,13.39
15286,egy,2035,13.06
15287,egy,2036,12.75
15288,egy,2037,12.44
15289,egy,2038,12.16
15290,egy,2039,11.88
15291,egy,2040,11.61
15292,egy,2041,11.35
15293,egy,2042,11.11
15294,egy,2043,10.87
15295,egy,2044,10.64
15296,egy,2045,10.42
15297,egy,2046,10.2
15298,egy,2047,10.0
15299,egy,2048,9.8
15300,egy,2049,9.6
15301,egy,2050,9.42
15302,egy,2051,9.24
15303,egy,2052,9.06
15304,egy,2053,8.89
15305,egy,2054,8.73
15306,egy,2055,8.57
15307,egy,2056,8.41
15308,egy,2057,8.26
15309,egy,2058,8.12
15310,egy,2059,7.98
15311,egy,2060,7.84
15312,egy,2061,7.71
15313,egy,2062,7.59
15314,egy,2063,7.47
15315,egy,2064,7.36
15316,egy,2065,7.25
15317,egy,2066,7.15
15318,egy,2067,7.05
15319,egy,2068,6.95
15320,egy,2069,6.86
15321,egy,2070,6.77
15322,egy,2071,6.68
15323,egy,2072,6.59
15324,egy,2073,6.51
15325,egy,2074,6.43
15326,egy,2075,6.35
15327,egy,2076,6.27
15328,egy,2077,6.2
15329,egy,2078,6.13
15330,egy,2079,6.05
15331,egy,2080,5.99
15332,egy,2081,5.92
15333,egy,2082,5.86
15334,egy,2083,5.81
15335,egy,2084,5.76
15336,egy,2085,5.71
15337,egy,2086,5.67
15338,egy,2087,5.62
15339,egy,2088,5.58
15340,egy,2089,5.54
15341,egy,2090,5.5
15342,egy,2091,5.46
15343,egy,2092,5.42
15344,egy,2093,5.39
15345,egy,2094,5.35
15346,egy,2095,5.31
15347,egy,2096,5.27
15348,egy,2097,5.24
15349,egy,2098,5.2
15350,egy,2099,5.17
15351,egy,2100,5.17
15352,eri,1800,441.12
15353,eri,1801,441.12
15354,eri,1802,441.12
15355,eri,1803,441.12
15356,eri,1804,441.12
15357,eri,1805,441.12
15358,eri,1806,441.12
15359,eri,1807,441.12
15360,eri,1808,441.12
15361,eri,1809,441.12
15362,eri,1810,441.12
15363,eri,1811,441.12
15364,eri,1812,441.12
15365,eri,1813,441.12
15366,eri,1814,441.12
15367,eri,1815,441.12
15368,eri,1816,441.12
15369,eri,1817,441.12
15370,eri,1818,441.12
15371,eri,1819,441.12
15372,eri,1820,441.12
15373,eri,1821,441.12
15374,eri,1822,441.12
15375,eri,1823,441.12
15376,eri,1824,441.12
15377,eri,1825,441.12
15378,eri,1826,441.12
15379,eri,1827,441.12
15380,eri,1828,441.12
15381,eri,1829,441.12
15382,eri,1830,441.12
15383,eri,1831,441.12
15384,eri,1832,441.12
15385,eri,1833,441.12
15386,eri,1834,441.12
15387,eri,1835,441.12
15388,eri,1836,441.12
15389,eri,1837,441.12
15390,eri,1838,441.12
15391,eri,1839,441.12
15392,eri,1840,441.12
15393,eri,1841,441.12
15394,eri,1842,441.12
15395,eri,1843,441.12
15396,eri,1844,441.12
15397,eri,1845,441.12
15398,eri,1846,441.12
15399,eri,1847,441.12
15400,eri,1848,441.12
15401,eri,1849,441.12
15402,eri,1850,441.12
15403,eri,1851,441.12
