,geo,time,income_per_person_gdppercapita_ppp_inflation_adjusted
6933,caf,1985,1108
6934,caf,1986,1121
6935,caf,1987,1040
6936,caf,1988,1032
6937,caf,1989,1028
6938,caf,1990,983
6939,caf,1991,953
6940,caf,1992,867
6941,caf,1993,845
6942,caf,1994,862
6943,caf,1995,899
6944,caf,1996,840
6945,caf,1997,863
6946,caf,1998,882
6947,caf,1999,892
6948,caf,2000,851
6949,caf,2001,869
6950,caf,2002,881
6951,caf,2003,817
6952,caf,2004,849
6953,caf,2005,840
6954,caf,2006,863
6955,caf,2007,885
6956,caf,2008,888
6957,caf,2009,950
6958,caf,2010,982
6959,caf,2011,1016
6960,caf,2012,1063
6961,caf,2013,678
6962,caf,2014,677
6963,caf,2015,703
6964,caf,2016,731
6965,caf,2017,754
6966,caf,2018,775
6967,caf,2019,794
6968,caf,2020,817
6969,caf,2021,841
6970,caf,2022,866
6971,caf,2023,892
6972,caf,2024,918
6973,caf,2025,945
6974,caf,2026,972
6975,caf,2027,998
6976,caf,2028,1023
6977,caf,2029,1047
6978,caf,2030,1070
6979,caf,2031,1094
6980,caf,2032,1117
6981,caf,2033,1140
6982,caf,2034,1163
6983,caf,2035,1187
6984,caf,2036,1211
6985,caf,2037,1235
6986,caf,2038,1260
6987,caf,2039,1286
6988,caf,2040,1312
6989,can,1800,1313
6990,can,1801,1321
6991,can,1802,1330
6992,can,1803,1338
6993,can,1804,1347
6994,can,1805,1355
6995,can,1806,1364
6996,can,1807,1372
6997,can,1808,1381
6998,can,1809,1390
6999,can,1810,1399
7000,can,1811,1412
7001,can,1812,1424
7002,can,1813,1437
7003,can,1814,1450
7004,can,1815,1463
7005,can,1816,1476
7006,can,1817,1489
7007,can,1818,1503
7008,can,1819,1516
7009,can,1820,1530
7010,can,1821,1545
7011,can,1822,1561
7012,can,1823,1577
7013,can,1824,1592
7014,can,1825,1608
7015,can,1826,1625
7016,can,1827,1641
7017,can,1828,1657
7018,can,1829,1674
7019,can,1830,1691
7020,can,1831,1717
7021,can,1832,1743
7022,can,1833,1769
7023,can,1834,1796
7024,can,1835,1823
7025,can,1836,1850
7026,can,1837,1878
7027,can,1838,1907
7028,can,1839,1936
7029,can,1840,1965
7030,can,1841,1992
7031,can,1842,2019
7032,can,1843,2046
7033,can,1844,2074
7034,can,1845,2102
7035,can,1846,2131
7036,can,1847,2160
7037,can,1848,2189
7038,can,1849,2219
7039,can,1850,2249
7040,can,1851,2269
7041,can,1852,2288
7042,can,1853,2308
7043,can,1854,2328
7044,can,1855,2349
7045,can,1856,2369
7046,can,1857,2390
7047,can,1858,2411
7048,can,1859,2432
7049,can,1860,2453
7050,can,1861,2491
7051,can,1862,2531
7052,can,1863,2570
7053,can,1864,2611
7054,can,1865,2651
7055,can,1866,2693
7056,can,1867,2735
7057,can,1868,2778
7058,can,1869,2822
7059,can,1870,2866
7060,can,1871,2968
7061,can,1872,2884
7062,can,1873,3115
7063,can,1874,3135
7064,can,1875,3017
7065,can,1876,2775
7066,can,1877,2922
7067,can,1878,2769
7068,can,1879,2986
7069,can,1880,3071
7070,can,1881,3450
7071,can,1882,3567
7072,can,1883,3536
7073,can,1884,3773
7074,can,1885,3506
7075,can,1886,3510
7076,can,1887,3586
7077,can,1888,3804
7078,can,1889,3787
7079,can,1890,4023
7080,can,1891,4074
7081,can,1892,4010
7082,can,1893,3947
7083,can,1894,4094
7084,can,1895,4010
7085,can,1896,3871
7086,can,1897,4248
7087,can,1898,4370
7088,can,1899,4728
7089,can,1900,4924
7090,can,1901,5238
7091,can,1902,5634
7092,can,1903,5638
7093,can,1904,5547
7094,can,1905,6024
7095,can,1906,6505
7096,can,1907,6554
7097,can,1908,6042
7098,can,1909,6511
7099,can,1910,6877
7100,can,1911,7125
7101,can,1912,7403
7102,can,1913,7521
7103,can,1914,6808
7104,can,1915,7159
7105,can,1916,7858
7106,can,1917,8120
7107,can,1918,7511
7108,can,1919,6798
7109,can,1920,6531
7110,can,1921,5678
7111,can,1922,6416
7112,can,1923,6725
7113,can,1924,6727
7114,can,1925,7341
7115,can,1926,7606
7116,can,1927,8198
7117,can,1928,8747
7118,can,1929,8568
7119,can,1930,8137
7120,can,1931,6772
7121,can,1932,6210
7122,can,1933,5701
7123,can,1934,6243
7124,can,1935,6682
7125,can,1936,6976
7126,can,1937,7566
7127,can,1938,7689
7128,can,1939,8065
7129,can,1940,9080
7130,can,1941,10234
7131,can,1942,11896
7132,can,1943,12284
7133,can,1944,12588
7134,can,1945,12065
7135,can,1946,11723
7136,can,1947,11989
7137,can,1948,11950
7138,can,1949,11948
7139,can,1950,12333
7140,can,1951,12742
7141,can,1952,13249
7142,can,1953,13504
7143,can,1954,13023
7144,can,1955,13872
7145,can,1956,14634
7146,can,1957,14557
7147,can,1958,14434
7148,can,1959,14675
7149,can,1960,14804
7150,can,1961,14932
7151,can,1962,15673
7152,can,1963,16153
7153,can,1964,16875
7154,can,1965,17664
7155,can,1966,18452
7156,can,1967,18665
7157,can,1968,19329
7158,can,1969,20047
7159,can,1970,20268
7160,can,1971,21116
7161,can,1972,21963
7162,can,1973,23235
7163,can,1974,23838
7164,can,1975,24011
7165,can,1976,24981
7166,can,1977,25502
7167,can,1978,26254
7168,can,1979,27060
7169,can,1980,27053
7170,can,1981,27534
7171,can,1982,26361
7172,can,1983,26841
7173,can,1984,28094
7174,can,1985,29322
7175,can,1986,29773
7176,can,1987,30566
7177,can,1988,31622
7178,can,1989,31796
7179,can,1990,31386
7180,can,1991,30352
7181,can,1992,30264
7182,can,1993,30730
7183,can,1994,31762
7184,can,1995,32281
7185,can,1996,32462
7186,can,1997,33517
7187,can,1998,34530
7188,can,1999,36019
7189,can,2000,37534
7190,can,2001,37786
7191,can,2002,38503
7192,can,2003,38845
7193,can,2004,39672
7194,can,2005,40557
7195,can,2006,41202
7196,can,2007,41646
7197,can,2008,41610
7198,can,2009,39924
7199,can,2010,40700
7200,can,2011,41569
7201,can,2012,41842
7202,can,2013,42362
7203,can,2014,43138
7204,can,2015,43106
7205,can,2016,43089
7206,can,2017,43852
7207,can,2018,44051
7208,can,2019,44181
7209,can,2020,44533
7210,can,2021,44895
7211,can,2022,45248
7212,can,2023,45601
7213,can,2024,45963
7214,can,2025,46361
7215,can,2026,46828
7216,can,2027,47386
7217,can,2028,48047
7218,can,2029,48809
7219,can,2030,49661
7220,can,2031,50589
7221,can,2032,51574
7222,can,2033,52602
7223,can,2034,53664
7224,can,2035,54752
7225,can,2036,55865
7226,can,2037,57001
7227,can,2038,58160
7228,can,2039,59343
7229,can,2040,60549
7230,che,1800,2700
7231,che,1801,2700
7232,che,1802,2700
7233,che,1803,2701
7234,che,1804,2701
7235,che,1805,2702
7236,che,1806,2702
7237,che,1807,2702
7238,che,1808,2703
7239,che,1809,2703
7240,che,1810,2704
7241,che,1811,2704
7242,che,1812,2704
7243,che,1813,2705
7244,che,1814,2705
7245,che,1815,2706
7246,che,1816,2706
7247,che,1817,2707
7248,che,1818,2707
7249,che,1819,2707
7250,che,1820,2708
7251,che,1821,2736
7252,che,1822,2803
7253,che,1823,2872
7254,che,1824,2941
7255,che,1825,3012
7256,che,1826,3084
7257,che,1827,3157
7258,che,1828,3232
7259,che,1829,3307
7260,che,1830,3383
7261,che,1831,3461
7262,che,1832,3540
7263,che,1833,3621
7264,che,1834,3703
7265,che,1835,3786
7266,che,1836,3871
7267,che,1837,3957
7268,che,1838,4044
7269,che,1839,4131
7270,che,1840,4221
7271,che,1841,4314
7272,che,1842,4407
7273,che,1843,4501
7274,che,1844,4596
7275,che,1845,4694
7276,che,1846,4793
7277,che,1847,4893
7278,che,1848,4996
7279,che,1849,5100
7280,che,1850,5206
7281,che,1851,5349
7282,che,1852,5538
7283,che,1853,4997
7284,che,1854,4191
7285,che,1855,5030
7286,che,1856,4996
7287,che,1857,5326
7288,che,1858,7277
7289,che,1859,6608
7290,che,1860,5456
7291,che,1861,5857
7292,che,1862,6316
7293,che,1863,6026
7294,che,1864,5511
7295,che,1865,6145
7296,che,1866,5995
7297,che,1867,5248
7298,che,1868,6391
7299,che,1869,7032
7300,che,1870,6709
7301,che,1871,6836
7302,che,1872,6053
7303,che,1873,6111
7304,che,1874,7406
7305,che,1875,8376
7306,che,1876,7943
7307,che,1877,7183
7308,che,1878,7568
7309,che,1879,7694
7310,che,1880,7996
7311,che,1881,8345
7312,che,1882,8003
7313,che,1883,8257
7314,che,1884,9374
7315,che,1885,10395
7316,che,1886,10787
7317,che,1887,10641
7318,che,1888,10984
7319,che,1889,10633
7320,che,1890,11269
7321,che,1891,10634
7322,che,1892,11237
7323,che,1893,11347
7324,che,1894,11084
7325,che,1895,11535
7326,che,1896,12141
7327,che,1897,12448
7328,che,1898,12835
7329,che,1899,13085
7330,che,1900,13763
7331,che,1901,13149
7332,che,1902,13513
7333,che,1903,13250
7334,che,1904,14156
7335,che,1905,14703
7336,che,1906,15379
7337,che,1907,15299
7338,che,1908,15335
7339,che,1909,15550
7340,che,1910,16063
7341,che,1911,16161
7342,che,1912,16826
7343,che,1913,16548
7344,che,1914,15489
7345,che,1915,15453
7346,che,1916,16468
7347,che,1917,15913
7348,che,1918,14505
7349,che,1919,14409
7350,che,1920,15324
7351,che,1921,12932
7352,che,1922,15134
7353,che,1923,15658
7354,che,1924,16860
7355,che,1925,17174
7356,che,1926,17492
7357,che,1927,18576
7358,che,1928,19490
7359,che,1929,20148
7360,che,1930,19812
7361,che,1931,19685
7362,che,1932,18343
7363,che,1933,18799
7364,che,1934,18866
7365,che,1935,17960
7366,che,1936,17672
7367,che,1937,19506
7368,che,1938,18587
7369,che,1939,18880
7370,che,1940,18989
7371,che,1941,18774
7372,che,1942,17892
7373,che,1943,17831
7374,che,1944,18021
7375,che,1945,17440
7376,che,1946,20991
7377,che,1947,21423
7378,che,1948,21268
7379,che,1949,20430
7380,che,1950,21147
7381,che,1951,22594
7382,che,1952,22468
7383,che,1953,22959
7384,che,1954,24001
7385,che,1955,25354
7386,che,1956,26689
7387,che,1957,27310
7388,che,1958,26357
7389,che,1959,27694
7390,che,1960,29063
7391,che,1961,30521
7392,che,1962,31074
7393,che,1963,31864
7394,che,1964,32937
7395,che,1965,33620
7396,che,1966,34093
7397,che,1967,34703
7398,che,1968,35497
7399,che,1969,36965
7400,che,1970,38927
7401,che,1971,39974
7402,che,1972,40825
7403,che,1973,41755
7404,che,1974,42183
7405,che,1975,39404
7406,che,1976,39229
7407,che,1977,40238
7408,che,1978,40246
7409,che,1979,41075
7410,che,1980,42678
7411,che,1981,43023
7412,che,1982,42068
7413,che,1983,42011
7414,che,1984,43035
7415,che,1985,44216
7416,che,1986,44608
7417,che,1987,44559
7418,che,1988,45513
7419,che,1989,47007
7420,che,1990,48182
7421,che,1991,47148
7422,che,1992,46610
7423,che,1993,46129
7424,che,1994,46344
7425,che,1995,46257
7426,che,1996,46302
7427,che,1997,47271
7428,che,1998,48540
7429,che,1999,49128
7430,che,2000,50776
7431,che,2001,51118
7432,che,2002,50815
7433,che,2003,50460
7434,che,2004,51505
7435,che,2005,52770
7436,che,2006,54532
7437,che,2007,56269
7438,che,2008,56756
7439,che,2009,54806
7440,che,2010,55866
7441,che,2011,56184
7442,che,2012,56150
7443,che,2013,56536
7444,che,2014,57218
7445,che,2015,57325
7446,che,2016,57610
7447,che,2017,57998
7448,che,2018,59019
7449,che,2019,59044
7450,che,2020,59085
7451,che,2021,59331
7452,che,2022,59558
7453,che,2023,59794
7454,che,2024,60030
7455,che,2025,60326
7456,che,2026,60735
7457,che,2027,61296
7458,che,2028,62024
7459,che,2029,62919
7460,che,2030,63961
7461,che,2031,65121
7462,che,2032,66371
7463,che,2033,67686
7464,che,2034,69048
7465,che,2035,70448
7466,che,2036,71879
7467,che,2037,73341
7468,che,2038,74832
7469,che,2039,76354
7470,che,2040,77907
7471,chl,1800,744
7472,chl,1801,744
7473,chl,1802,744
7474,chl,1803,744
7475,chl,1804,744
7476,chl,1805,744
7477,chl,1806,744
7478,chl,1807,744
7479,chl,1808,744
7480,chl,1809,744
7481,chl,1810,744
7482,chl,1811,711
7483,chl,1812,699
7484,chl,1813,705
7485,chl,1814,709
7486,chl,1815,712
7487,chl,1816,689
7488,chl,1817,681
7489,chl,1818,718
7490,chl,1819,687
7491,chl,1820,718
7492,chl,1821,702
7493,chl,1822,724
7494,chl,1823,696
7495,chl,1824,685
7496,chl,1825,744
7497,chl,1826,771
7498,chl,1827,788
7499,chl,1828,794
7500,chl,1829,814
7501,chl,1830,806
7502,chl,1831,810
7503,chl,1832,834
7504,chl,1833,838
7505,chl,1834,857
7506,chl,1835,875
7507,chl,1836,865
7508,chl,1837,897
7509,chl,1838,901
7510,chl,1839,892
7511,chl,1840,942
7512,chl,1841,942
7513,chl,1842,950
7514,chl,1843,968
7515,chl,1844,974
7516,chl,1845,996
7517,chl,1846,1021
7518,chl,1847,1031
7519,chl,1848,1071
7520,chl,1849,1132
7521,chl,1850,1178
7522,chl,1851,1214
7523,chl,1852,1224
7524,chl,1853,1190
7525,chl,1854,1209
7526,chl,1855,1243
7527,chl,1856,1244
7528,chl,1857,1274
7529,chl,1858,1320
7530,chl,1859,1360
7531,chl,1860,1384
7532,chl,1861,1373
7533,chl,1862,1354
7534,chl,1863,1392
7535,chl,1864,1454
7536,chl,1865,1492
7537,chl,1866,1526
7538,chl,1867,1452
7539,chl,1868,1494
7540,chl,1869,1613
7541,chl,1870,1629
7542,chl,1871,1601
7543,chl,1872,1665
7544,chl,1873,1766
7545,chl,1874,1704
7546,chl,1875,1787
7547,chl,1876,1733
7548,chl,1877,1664
7549,chl,1878,1703
7550,chl,1879,1935
7551,chl,1880,2108
7552,chl,1881,2170
7553,chl,1882,2349
7554,chl,1883,2340
7555,chl,1884,2357
7556,chl,1885,2221
7557,chl,1886,2290
7558,chl,1887,2427
7559,chl,1888,2282
7560,chl,1889,2362
7561,chl,1890,2535
7562,chl,1891,2649
7563,chl,1892,2620
7564,chl,1893,2689
7565,chl,1894,2596
7566,chl,1895,2882
7567,chl,1896,2946
7568,chl,1897,2800
7569,chl,1898,3147
7570,chl,1899,3023
7571,chl,1900,2953
7572,chl,1901,2979
7573,chl,1902,3142
7574,chl,1903,2949
7575,chl,1904,3180
7576,chl,1905,3026
7577,chl,1906,3198
7578,chl,1907,3322
7579,chl,1908,3506
7580,chl,1909,3525
7581,chl,1910,3911
7582,chl,1911,3907
7583,chl,1912,4192
7584,chl,1913,4217
7585,chl,1914,3550
7586,chl,1915,3324
7587,chl,1916,4012
7588,chl,1917,4029
7589,chl,1918,4013
7590,chl,1919,3360
7591,chl,1920,3705
7592,chl,1921,3250
7593,chl,1922,3327
7594,chl,1923,3936
7595,chl,1924,4167
7596,chl,1925,4276
7597,chl,1926,4101
7598,chl,1927,3964
7599,chl,1928,4891
7600,chl,1929,4953
7601,chl,1930,4252
7602,chl,1931,3404
7603,chl,1932,2573
7604,chl,1933,3155
7605,chl,1934,3722
7606,chl,1935,3933
7607,chl,1936,3998
7608,chl,1937,4433
7609,chl,1938,4422
7610,chl,1939,4452
7611,chl,1940,4515
7612,chl,1941,4439
7613,chl,1942,4501
7614,chl,1943,4543
7615,chl,1944,4543
7616,chl,1945,4844
7617,chl,1946,5162
7618,chl,1947,4523
7619,chl,1948,5180
7620,chl,1949,4980
7621,chl,1950,5128
7622,chl,1951,5234
7623,chl,1952,5452
7624,chl,1953,5739
7625,chl,1954,5439
7626,chl,1955,5530
7627,chl,1956,5480
7628,chl,1957,5893
7629,chl,1958,6067
7630,chl,1959,5589
7631,chl,1960,5913
7632,chl,1961,6040
7633,chl,1962,6169
7634,chl,1963,6401
7635,chl,1964,6390
7636,chl,1965,6294
7637,chl,1966,6852
7638,chl,1967,6931
7639,chl,1968,7037
7640,chl,1969,7157
7641,chl,1970,7165
7642,chl,1971,7674
7643,chl,1972,7454
7644,chl,1973,6923
7645,chl,1974,6877
7646,chl,1975,5894
7647,chl,1976,6015
7648,chl,1977,6516
7649,chl,1978,6955
7650,chl,1979,7428
7651,chl,1980,7911
7652,chl,1981,8267
7653,chl,1982,7031
7654,chl,1983,6728
7655,chl,1984,7015
7656,chl,1985,7045
7657,chl,1986,7311
7658,chl,1987,7660
7659,chl,1988,8082
7660,chl,1989,8793
7661,chl,1990,8970
7662,chl,1991,9512
7663,chl,1992,10401
7664,chl,1993,10907
7665,chl,1994,11277
7666,chl,1995,12101
7667,chl,1996,12741
7668,chl,1997,13504
7669,chl,1998,13907
7670,chl,1999,13681
7671,chl,2000,14241
7672,chl,2001,14547
7673,chl,2002,14838
7674,chl,2003,15284
7675,chl,2004,16217
7676,chl,2005,16970
7677,chl,2006,17853
7678,chl,2007,18529
7679,chl,2008,18979
7680,chl,2009,18485
7681,chl,2010,19363
7682,chl,2011,20343
7683,chl,2012,21219
7684,chl,2013,21862
7685,chl,2014,22014
7686,chl,2015,22257
7687,chl,2016,22331
7688,chl,2017,22297
7689,chl,2018,22874
7690,chl,2019,23012
7691,chl,2020,23279
7692,chl,2021,23762
7693,chl,2022,24352
7694,chl,2023,24979
7695,chl,2024,25615
7696,chl,2025,26259
7697,chl,2026,26905
7698,chl,2027,27545
7699,chl,2028,28178
7700,chl,2029,28803
7701,chl,2030,29423
7702,chl,2031,30042
7703,chl,2032,30663
7704,chl,2033,31292
7705,chl,2034,31930
7706,chl,2035,32580
7707,chl,2036,33243
7708,chl,2037,33919
7709,chl,2038,34609
7710,chl,2039,35313
7711,chl,2040,36031
7712,chn,1800,736
7713,chn,1801,735
7714,chn,1802,733
7715,chn,1803,732
7716,chn,1804,730
7717,chn,1805,729
7718,chn,1806,727
7719,chn,1807,726
7720,chn,1808,724
7721,chn,1809,723
7722,chn,1810,721
7723,chn,1811,720
7724,chn,1812,718
7725,chn,1813,734
7726,chn,1814,750
7727,chn,1815,766
7728,chn,1816,783
7729,chn,1817,800
7730,chn,1818,818
7731,chn,1819,836
7732,chn,1820,854
7733,chn,1821,848
7734,chn,1822,841
7735,chn,1823,835
7736,chn,1824,829
7737,chn,1825,823
7738,chn,1826,817
7739,chn,1827,811
7740,chn,1828,805
7741,chn,1829,799
7742,chn,1830,793
7743,chn,1831,787
7744,chn,1832,781
7745,chn,1833,776
7746,chn,1834,770
7747,chn,1835,764
7748,chn,1836,759
7749,chn,1837,753
7750,chn,1838,748
7751,chn,1839,742
7752,chn,1840,737
7753,chn,1841,731
7754,chn,1842,726
7755,chn,1843,720
7756,chn,1844,715
7757,chn,1845,710
7758,chn,1846,705
7759,chn,1847,699
7760,chn,1848,694
7761,chn,1849,689
7762,chn,1850,684
7763,chn,1851,687
7764,chn,1852,691
7765,chn,1853,694
7766,chn,1854,697
7767,chn,1855,701
7768,chn,1856,704
7769,chn,1857,708
7770,chn,1858,711
7771,chn,1859,715
7772,chn,1860,718
7773,chn,1861,722
7774,chn,1862,725
7775,chn,1863,729
7776,chn,1864,732
7777,chn,1865,736
7778,chn,1866,739
7779,chn,1867,743
7780,chn,1868,747
7781,chn,1869,750
7782,chn,1870,754
7783,chn,1871,752
7784,chn,1872,751
7785,chn,1873,749
7786,chn,1874,748
7787,chn,1875,746
7788,chn,1876,744
7789,chn,1877,743
7790,chn,1878,741
7791,chn,1879,740
7792,chn,1880,738
7793,chn,1881,736
7794,chn,1882,735
7795,chn,1883,733
7796,chn,1884,732
7797,chn,1885,730
7798,chn,1886,729
7799,chn,1887,727
7800,chn,1888,741
7801,chn,1889,755
7802,chn,1890,769
7803,chn,1891,770
7804,chn,1892,770
7805,chn,1893,771
7806,chn,1894,772
7807,chn,1895,772
7808,chn,1896,773
7809,chn,1897,774
7810,chn,1898,775
7811,chn,1899,775
7812,chn,1900,776
7813,chn,1901,771
7814,chn,1902,766
7815,chn,1903,761
7816,chn,1904,756
7817,chn,1905,751
7818,chn,1906,746
7819,chn,1907,741
7820,chn,1908,736
7821,chn,1909,732
7822,chn,1910,727
7823,chn,1911,722
7824,chn,1912,753
7825,chn,1913,786
7826,chn,1914,787
7827,chn,1915,788
7828,chn,1916,789
7829,chn,1917,789
7830,chn,1918,790
7831,chn,1919,791
7832,chn,1920,792
7833,chn,1921,793
7834,chn,1922,794
7835,chn,1923,795
7836,chn,1924,796
7837,chn,1925,796
7838,chn,1926,797
7839,chn,1927,798
7840,chn,1928,799
7841,chn,1929,800
7842,chn,1930,807
7843,chn,1931,810
7844,chn,1932,829
7845,chn,1933,736
7846,chn,1934,747
7847,chn,1935,804
7848,chn,1936,850
7849,chn,1937,825
7850,chn,1938,800
7851,chn,1939,785
7852,chn,1940,770
7853,chn,1941,756
7854,chn,1942,741
7855,chn,1943,728
7856,chn,1944,714
7857,chn,1945,700
7858,chn,1946,687
7859,chn,1947,674
7860,chn,1948,662
7861,chn,1949,649
7862,chn,1950,637
7863,chn,1951,758
7864,chn,1952,835
7865,chn,1953,924
7866,chn,1954,836
7867,chn,1955,892
7868,chn,1956,949
7869,chn,1957,953
7870,chn,1958,935
7871,chn,1959,891
7872,chn,1960,843
7873,chn,1961,560
7874,chn,1962,569
7875,chn,1963,638
7876,chn,1964,715
7877,chn,1965,774
7878,chn,1966,829
7879,chn,1967,722
7880,chn,1968,671
7881,chn,1969,735
7882,chn,1970,851
7883,chn,1971,879
7884,chn,1972,846
7885,chn,1973,898
7886,chn,1974,892
7887,chn,1975,924
7888,chn,1976,896
7889,chn,1977,909
7890,chn,1978,1021
7891,chn,1979,1064
7892,chn,1980,1078
7893,chn,1981,1112
7894,chn,1982,1195
7895,chn,1983,1251
7896,chn,1984,1433
7897,chn,1985,1514
7898,chn,1986,1551
7899,chn,1987,1605
7900,chn,1988,1611
7901,chn,1989,1562
7902,chn,1990,1522
7903,chn,1991,1641
7904,chn,1992,1851
7905,chn,1993,2084
7906,chn,1994,2329
7907,chn,1995,2557
7908,chn,1996,2781
7909,chn,1997,3007
7910,chn,1998,3212
7911,chn,1999,3428
7912,chn,2000,3690
7913,chn,2001,3969
7914,chn,2002,4302
7915,chn,2003,4705
7916,chn,2004,5150
7917,chn,2005,5703
7918,chn,2006,6392
7919,chn,2007,7264
7920,chn,2008,7925
7921,chn,2009,8627
7922,chn,2010,9498
7923,chn,2011,10355
7924,chn,2012,11115
7925,chn,2013,11920
7926,chn,2014,12725
7927,chn,2015,13535
7928,chn,2016,14369
7929,chn,2017,15254
7930,chn,2018,16187
7931,chn,2019,17122
7932,chn,2020,18063
7933,chn,2021,19077
7934,chn,2022,20118
7935,chn,2023,21204
7936,chn,2024,22336
7937,chn,2025,23484
7938,chn,2026,24603
7939,chn,2027,25654
7940,chn,2028,26613
7941,chn,2029,27471
7942,chn,2030,28240
7943,chn,2031,28939
7944,chn,2032,29594
7945,chn,2033,30227
7946,chn,2034,30855
7947,chn,2035,31487
7948,chn,2036,32128
7949,chn,2037,32782
7950,chn,2038,33449
7951,chn,2039,34129
7952,chn,2040,34823
7953,civ,1800,812
7954,civ,1801,816
7955,civ,1802,819
7956,civ,1803,822
7957,civ,1804,825
7958,civ,1805,829
7959,civ,1806,832
7960,civ,1807,835
7961,civ,1808,839
7962,civ,1809,842
7963,civ,1810,845
7964,civ,1811,849
7965,civ,1812,852
7966,civ,1813,856
7967,civ,1814,859
7968,civ,1815,863
7969,civ,1816,866
7970,civ,1817,869
7971,civ,1818,873
7972,civ,1819,876
7973,civ,1820,880
7974,civ,1821,884
7975,civ,1822,887
7976,civ,1823,891
7977,civ,1824,894
7978,civ,1825,898
7979,civ,1826,901
7980,civ,1827,905
7981,civ,1828,909
7982,civ,1829,912
7983,civ,1830,916
7984,civ,1831,920
7985,civ,1832,923
7986,civ,1833,927
7987,civ,1834,931
7988,civ,1835,934
7989,civ,1836,938
7990,civ,1837,942
7991,civ,1838,946
7992,civ,1839,950
7993,civ,1840,953
7994,civ,1841,957
7995,civ,1842,961
7996,civ,1843,965
7997,civ,1844,969
7998,civ,1845,973
7999,civ,1846,976
8000,civ,1847,980
8001,civ,1848,984
8002,civ,1849,988
8003,civ,1850,992
8004,civ,1851,996
8005,civ,1852,1000
8006,civ,1853,1004
8007,civ,1854,1008
8008,civ,1855,1012
8009,civ,1856,1016
8010,civ,1857,1020
8011,civ,1858,1025
8012,civ,1859,1029
8013,civ,1860,1033
8014,civ,1861,1037
8015,civ,1862,1041
8016,civ,1863,1045
8017,civ,1864,1049
8018,civ,1865,1054
8019,civ,1866,1058
8020,civ,1867,1062
8021,civ,1868,1066
8022,civ,1869,1071
8023,civ,1870,1075
8024,civ,1871,1079
8025,civ,1872,1084
8026,civ,1873,1088
8027,civ,1874,1092
8028,civ,1875,1097
8029,civ,1876,1101
8030,civ,1877,1105
8031,civ,1878,1110
8032,civ,1879,1114
8033,civ,1880,1119
8034,civ,1881,1123
8035,civ,1882,1128
8036,civ,1883,1132
8037,civ,1884,1137
8038,civ,1885,1141
8039,civ,1886,1146
8040,civ,1887,1151
8041,civ,1888,1155
8042,civ,1889,1160
8043,civ,1890,1164
8044,civ,1891,1169
8045,civ,1892,1174
8046,civ,1893,1179
8047,civ,1894,1183
8048,civ,1895,1188
8049,civ,1896,1193
8050,civ,1897,1198
8051,civ,1898,1202
8052,civ,1899,1207
8053,civ,1900,1212
8054,civ,1901,1217
8055,civ,1902,1222
8056,civ,1903,1227
8057,civ,1904,1232
8058,civ,1905,1236
8059,civ,1906,1241
8060,civ,1907,1246
8061,civ,1908,1251
8062,civ,1909,1256
8063,civ,1910,1261
8064,civ,1911,1266
8065,civ,1912,1272
8066,civ,1913,1277
8067,civ,1914,1293
8068,civ,1915,1309
8069,civ,1916,1326
8070,civ,1917,1343
8071,civ,1918,1360
8072,civ,1919,1377
8073,civ,1920,1394
8074,civ,1921,1422
8075,civ,1922,1451
8076,civ,1923,1481
8077,civ,1924,1511
8078,civ,1925,1541
8079,civ,1926,1571
8080,civ,1927,1603
8081,civ,1928,1634
8082,civ,1929,1667
8083,civ,1930,1700
8084,civ,1931,1733
8085,civ,1932,1767
8086,civ,1933,1803
8087,civ,1934,1837
8088,civ,1935,1874
8089,civ,1936,1910
8090,civ,1937,1947
8091,civ,1938,1985
8092,civ,1939,2024
8093,civ,1940,2062
8094,civ,1941,2103
8095,civ,1942,2142
8096,civ,1943,2183
8097,civ,1944,2226
8098,civ,1945,2269
8099,civ,1946,2312
8100,civ,1947,2356
8101,civ,1948,2401
8102,civ,1949,2446
8103,civ,1950,2492
8104,civ,1951,2533
8105,civ,1952,2574
8106,civ,1953,2614
8107,civ,1954,2657
8108,civ,1955,2698
8109,civ,1956,2739
8110,civ,1957,2782
8111,civ,1958,2822
8112,civ,1959,2850
8113,civ,1960,3008
8114,civ,1961,3179
8115,civ,1962,3207
8116,civ,1963,3591
8117,civ,1964,4068
8118,civ,1965,3815
8119,civ,1966,3937
8120,civ,1967,3811
8121,civ,1968,4196
8122,civ,1969,4171
8123,civ,1970,4400
8124,civ,1971,4396
8125,civ,1972,4422
8126,civ,1973,4563
